Date,Price,Volume,Change %
2011-01-05,90.3,416.91,1.03%
2011-01-04,89.38,415.52,-2.37%
2011-01-03,91.55,225.19,0.19%
2010-12-31,91.38,171.01,1.71%
2010-12-30,89.84,209.65,-1.40%
2010-12-29,91.12,117.85,-0.40%
2010-12-28,91.49,104.42,0.54%
2010-12-27,91.0,104.32,-0.56%
2010-12-23,91.51,145.01,1.14%
2010-12-22,90.48,187.39,0.73%
2010-12-21,89.82,187.32,1.14%
2010-12-20,88.81,33.05,0.90%
2010-12-17,88.02,152.4,0.36%
2010-12-16,87.7,221.15,-1.04%
2010-12-15,88.62,355.06,0.39%
2010-12-14,88.28,281.85,-0.37%
2010-12-13,88.61,329.77,0.93%
2010-12-10,87.79,313.84,-0.66%
2010-12-09,88.37,353.96,0.10%
2010-12-08,88.28,383.14,-0.46%
2010-12-07,88.69,462.69,-0.77%
2010-12-06,89.38,293.84,0.21%
2010-12-03,89.19,354.64,1.35%
2010-12-02,88.0,330.64,1.44%
2010-12-01,86.75,340.74,3.14%
2010-11-30,84.11,338.36,-1.89%
2010-11-29,85.73,335.8,2.35%
2010-11-26,83.76,174.18,-0.12%
2010-11-24,83.86,324.51,3.21%
2010-11-23,81.25,351.86,-0.60%
2010-11-22,81.74,290.22,0.28%
2010-11-19,81.51,36.97,-0.42%
2010-11-18,81.85,160.41,1.75%
2010-11-17,80.44,334.53,-2.31%
2010-11-16,82.34,454.83,-2.97%
2010-11-15,84.86,315.26,-0.02%
2010-11-12,84.88,478.82,-3.34%
2010-11-11,87.81,343.01,0.00%
2010-11-10,87.81,472.84,1.26%
2010-11-09,86.72,368.0,-0.39%
2010-11-08,87.06,309.97,0.24%
2010-11-05,86.85,315.28,0.42%
2010-11-04,86.49,318.0,2.13%
2010-11-03,84.69,393.74,0.94%
2010-11-02,83.9,281.83,1.15%
2010-11-01,82.95,358.54,1.87%
2010-10-29,81.43,313.87,-0.91%
2010-10-28,82.18,296.75,0.29%
2010-10-27,81.94,375.25,-0.74%
2010-10-26,82.55,265.93,0.04%
2010-10-25,82.52,339.4,1.02%
2010-10-22,81.69,256.38,1.40%
2010-10-21,80.56,378.29,-1.48%
2010-10-20,81.77,40.71,2.87%
2010-10-19,79.49,151.36,-4.32%
2010-10-18,83.08,225.08,2.25%
2010-10-15,81.25,345.84,-1.74%
2010-10-14,82.69,340.96,-0.39%
2010-10-13,83.01,330.29,1.64%
2010-10-12,81.67,333.58,-0.66%
2010-10-11,82.21,234.32,-0.54%
2010-10-08,82.66,414.08,1.21%
2010-10-07,81.67,450.95,-1.87%
2010-10-06,83.23,349.17,0.50%
2010-10-05,82.82,336.83,1.66%
2010-10-04,81.47,313.31,-0.13%
2010-10-01,81.58,359.94,2.01%
2010-09-30,79.97,418.63,2.71%
2010-09-29,77.86,388.99,2.21%
2010-09-28,76.18,329.35,-0.44%
2010-09-27,76.52,289.64,0.04%
2010-09-24,76.49,288.5,1.74%
2010-09-23,75.18,295.9,0.63%
2010-09-22,74.71,343.85,1.62%
2010-09-21,73.52,34.58,-1.79%
2010-09-20,74.86,132.43,1.63%
2010-09-17,73.66,195.83,-1.22%
2010-09-16,74.57,289.28,-1.91%
2010-09-15,76.02,356.33,-1.02%
2010-09-14,76.8,416.11,-0.51%
2010-09-13,77.19,349.16,0.97%
2010-09-10,76.45,431.37,2.96%
2010-09-09,74.25,372.88,-0.56%
2010-09-08,74.67,359.76,0.78%
2010-09-07,74.09,406.64,-0.68%
2010-09-03,74.6,379.3,-0.56%
2010-09-02,75.02,340.17,1.50%
2010-09-01,73.91,396.61,2.77%
2010-08-31,71.92,469.41,-3.72%
2010-08-30,74.7,260.67,-0.63%
2010-08-27,75.17,477.9,2.47%
2010-08-26,73.36,362.83,1.16%
2010-08-25,72.52,343.41,1.24%
2010-08-24,71.63,340.99,-2.01%
2010-08-23,73.1,252.44,-0.49%
2010-08-20,73.46,33.38,-1.30%
2010-08-19,74.43,123.22,-1.31%
2010-08-18,75.42,247.1,-0.46%
2010-08-17,75.77,347.43,0.70%
2010-08-16,75.24,237.46,-0.20%
2010-08-13,75.39,286.13,-0.46%
2010-08-12,75.74,430.79,-2.92%
2010-08-11,78.02,416.89,-2.78%
2010-08-10,80.25,385.85,-1.51%
2010-08-09,81.48,267.08,0.97%
2010-08-06,80.7,397.53,-1.60%
2010-08-05,82.01,234.81,-0.56%
2010-08-04,82.47,293.32,-0.10%
2010-08-03,82.55,290.98,1.49%
2010-08-02,81.34,306.1,3.03%
2010-07-30,78.95,294.43,0.75%
2010-07-29,78.36,350.58,1.78%
2010-07-28,76.99,314.17,-0.66%
2010-07-27,77.5,377.84,-1.87%
2010-07-26,78.98,227.66,0.00%
2010-07-23,78.98,259.74,-0.40%
2010-07-22,79.3,358.82,3.58%
2010-07-21,76.56,322.41,-1.14%
2010-07-20,77.44,34.22,1.18%
2010-07-19,76.54,169.55,0.70%
2010-07-16,76.01,225.25,-0.80%
2010-07-15,76.62,366.02,-0.55%
2010-07-14,77.04,364.47,-0.14%
2010-07-13,77.15,361.79,2.94%
2010-07-12,74.95,309.17,-1.50%
2010-07-09,76.09,269.89,0.86%
2010-07-08,75.44,325.81,1.85%
2010-07-07,74.07,288.66,2.90%
2010-07-06,71.98,325.73,-0.22%
2010-07-02,72.14,256.17,-1.11%
2010-07-01,72.95,405.08,-3.54%
2010-06-30,75.63,357.75,-0.41%
2010-06-29,75.94,323.27,-2.95%
2010-06-28,78.25,223.31,-0.77%
2010-06-25,78.86,316.46,3.07%
2010-06-24,76.51,260.4,0.21%
2010-06-23,76.35,365.04,-1.11%
2010-06-22,77.21,27.34,-0.78%
2010-06-21,77.82,124.29,0.83%
2010-06-18,77.18,157.43,0.51%
2010-06-17,76.79,303.28,-1.13%
2010-06-16,77.67,323.36,0.95%
2010-06-15,76.94,308.29,2.42%
2010-06-14,75.12,321.67,1.82%
2010-06-11,73.78,421.74,-2.25%
2010-06-10,75.48,430.04,1.48%
2010-06-09,74.38,436.98,3.32%
2010-06-08,71.99,421.97,0.77%
2010-06-07,71.44,417.31,-0.10%
2010-06-04,71.51,448.49,-4.15%
2010-06-03,74.61,439.43,2.40%
2010-06-02,72.86,391.03,0.39%
2010-06-01,72.58,438.59,-1.88%
2010-05-28,73.97,420.67,-0.78%
2010-05-27,74.55,401.81,4.25%
2010-05-26,71.51,405.52,4.01%
2010-05-25,68.75,395.4,-2.08%
2010-05-24,70.21,279.82,0.24%
2010-05-21,70.04,449.43,2.98%
2010-05-20,68.01,33.22,-2.66%
2010-05-19,69.87,129.17,0.66%
2010-05-18,69.41,206.38,-0.96%
2010-05-17,70.08,355.83,-2.14%
2010-05-14,71.61,373.98,-3.75%
2010-05-13,74.4,532.33,-1.65%
2010-05-12,75.65,475.85,-0.94%
2010-05-11,76.37,441.54,-0.56%
2010-05-10,76.8,447.16,2.25%
2010-05-07,75.11,601.53,-2.59%
2010-05-06,77.11,605.01,-3.58%
2010-05-05,79.97,512.29,-3.35%
2010-05-04,82.74,497.43,-4.00%
2010-05-03,86.19,324.73,0.05%
2010-04-30,86.15,392.14,1.15%
2010-04-29,85.17,393.69,2.34%
2010-04-28,83.22,400.7,0.95%
2010-04-27,82.44,462.84,-2.09%
2010-04-26,84.2,337.12,-1.08%
2010-04-23,85.12,322.55,1.70%
2010-04-22,83.7,433.95,0.02%
2010-04-21,83.68,428.24,0.28%
2010-04-20,83.45,33.43,2.46%
2010-04-19,81.45,122.83,-2.15%
2010-04-16,83.24,268.76,-2.65%
2010-04-15,85.51,274.1,-0.38%
2010-04-14,85.84,425.17,2.13%
2010-04-13,84.05,552.3,-0.34%
2010-04-12,84.34,421.9,-0.68%
2010-04-09,84.92,442.94,-0.55%
2010-04-08,85.39,389.6,-0.57%
2010-04-07,85.88,379.53,-1.11%
2010-04-06,86.84,290.48,0.25%
2010-04-05,86.62,244.11,2.06%
2010-04-01,84.87,234.24,1.33%
2010-03-31,83.76,371.96,1.69%
2010-03-30,82.37,244.44,0.24%
2010-03-29,82.17,311.04,2.71%
2010-03-26,80.0,324.61,-0.66%
2010-03-25,80.53,296.27,-0.10%
2010-03-24,80.61,307.76,-1.59%
2010-03-23,81.91,261.87,0.81%
2010-03-22,81.25,32.68,0.71%
2010-03-19,80.68,150.68,-1.85%
2010-03-18,82.2,208.34,-0.88%
2010-03-17,82.93,275.21,1.51%
2010-03-16,81.7,290.18,2.38%
2010-03-15,79.8,283.14,-1.77%
2010-03-12,81.24,337.2,-1.06%
2010-03-11,82.11,279.16,0.02%
2010-03-10,82.09,430.15,0.74%
2010-03-09,81.49,332.13,-0.46%
2010-03-08,81.87,295.35,0.45%
2010-03-05,81.5,299.63,1.61%
2010-03-04,80.21,278.89,-0.82%
2010-03-03,80.87,306.91,1.49%
2010-03-02,79.68,301.7,1.25%
2010-03-01,78.7,298.72,-1.21%
2010-02-26,79.66,319.04,1.91%
2010-02-25,78.17,346.03,-2.29%
2010-02-24,80.0,289.32,1.45%
2010-02-23,78.86,316.88,-1.62%
2010-02-22,80.16,34.94,0.44%
2010-02-19,79.81,183.23,0.95%
2010-02-18,79.06,274.17,2.24%
2010-02-17,77.33,283.82,0.42%
2010-02-16,77.01,365.03,3.89%
2010-02-12,74.13,335.81,-1.53%
2010-02-11,75.28,464.44,1.02%
2010-02-10,74.52,422.06,1.04%
2010-02-09,73.75,429.85,2.59%
2010-02-08,71.89,345.64,0.98%
2010-02-05,71.19,596.14,-2.67%
2010-02-04,73.14,523.89,-4.99%
2010-02-03,76.98,391.29,-0.32%
2010-02-02,77.23,366.27,3.76%
2010-02-01,74.43,277.41,2.11%
2010-01-29,72.89,335.27,-1.02%
2010-01-28,73.64,292.91,-0.04%
2010-01-27,73.67,356.18,-1.39%
2010-01-26,74.71,256.21,-0.73%
2010-01-25,75.26,280.56,0.97%
2010-01-22,74.54,348.82,-2.02%
2010-01-21,76.08,327.42,-1.98%
2010-01-20,77.62,40.68,-1.77%
2010-01-19,79.02,186.88,1.31%
2010-01-15,78.0,200.56,-1.75%
2010-01-14,79.39,275.4,-0.33%
2010-01-13,79.65,401.63,-1.41%
2010-01-12,80.79,333.87,-2.10%
2010-01-11,82.52,296.3,-0.28%
2010-01-08,82.75,310.38,0.11%
2010-01-07,82.66,246.63,-0.63%
2010-01-06,83.18,370.06,1.72%
2010-01-05,81.77,258.89,0.32%
2010-01-04,81.51,263.54,2.71%
2009-12-31,79.36,120.37,0.10%
2009-12-30,79.28,156.08,0.52%
2009-12-29,78.87,137.09,0.13%
2009-12-28,78.77,108.9,0.92%
2009-12-24,78.05,102.48,1.80%
2009-12-23,76.67,205.59,3.05%
2009-12-22,74.4,196.83,2.66%
2009-12-21,72.47,25.99,-1.21%
2009-12-18,73.36,122.74,0.98%
2009-12-17,72.65,173.96,-0.01%
2009-12-16,72.66,298.38,2.79%
2009-12-15,70.69,262.95,1.70%
2009-12-14,69.51,268.93,-0.52%
2009-12-11,69.87,343.41,-0.95%
2009-12-10,70.54,407.66,-0.18%
2009-12-09,70.67,526.97,-2.69%
2009-12-08,72.62,424.77,-1.77%
2009-12-07,73.93,359.25,-2.04%
2009-12-04,75.47,411.58,-1.29%
2009-12-03,76.46,351.79,-0.18%
2009-12-02,76.6,340.9,-2.26%
2009-12-01,78.37,310.48,1.41%
2009-11-30,77.28,358.54,1.62%
2009-11-27,76.05,301.35,-2.45%
2009-11-25,77.96,337.39,2.55%
2009-11-24,76.02,413.03,-1.99%
2009-11-23,77.56,382.89,1.09%
2009-11-20,76.72,35.05,-0.96%
2009-11-19,77.46,175.23,-2.66%
2009-11-18,79.58,253.66,0.56%
2009-11-17,79.14,319.24,0.30%
2009-11-16,78.9,361.39,3.34%
2009-11-13,76.35,335.37,-0.77%
2009-11-12,76.94,412.83,-2.95%
2009-11-11,79.28,297.82,0.29%
2009-11-10,79.05,371.09,-0.48%
2009-11-09,79.43,327.4,2.58%
2009-11-06,77.43,395.8,-2.75%
2009-11-05,79.62,257.6,-0.97%
2009-11-04,80.4,366.1,1.01%
2009-11-03,79.6,373.99,1.88%
2009-11-02,78.13,371.01,1.47%
2009-10-30,77.0,412.39,-3.59%
2009-10-29,79.87,360.58,3.11%
2009-10-28,77.46,359.44,-2.63%
2009-10-27,79.55,375.67,1.11%
2009-10-26,78.68,363.91,-2.26%
2009-10-23,80.5,293.75,-0.85%
2009-10-22,81.19,295.41,-0.22%
2009-10-21,81.37,395.74,2.88%
2009-10-20,79.09,40.16,-0.65%
2009-10-19,79.61,131.53,1.38%
2009-10-16,78.53,238.42,1.22%
2009-10-15,77.58,355.57,3.19%
2009-10-14,75.18,296.01,1.39%
2009-10-13,74.15,361.15,1.20%
2009-10-12,73.27,260.23,2.09%
2009-10-09,71.77,322.28,0.11%
2009-10-08,71.69,405.21,3.05%
2009-10-07,69.57,346.92,-1.85%
2009-10-06,70.88,313.29,0.67%
2009-10-05,70.41,346.92,0.66%
2009-10-02,69.95,312.01,-1.23%
2009-10-01,70.82,334.69,0.30%
2009-09-30,70.61,386.69,5.85%
2009-09-29,66.71,247.35,-0.19%
2009-09-28,66.84,231.41,1.24%
2009-09-25,66.02,315.32,0.20%
2009-09-24,65.89,357.46,-4.47%
2009-09-23,68.97,307.58,-3.61%
2009-09-22,71.55,31.2,2.64%
2009-09-21,69.71,142.85,-3.23%
2009-09-18,72.04,165.7,-0.59%
2009-09-17,72.47,235.71,-0.06%
2009-09-16,72.51,291.95,2.23%
2009-09-15,70.93,288.04,3.01%
2009-09-14,68.86,255.72,-0.62%
2009-09-11,69.29,374.69,-3.68%
2009-09-10,71.94,345.55,0.88%
2009-09-09,71.31,331.98,0.30%
2009-09-08,71.1,374.24,4.53%
2009-09-04,68.02,229.78,0.09%
2009-09-03,67.96,231.97,-0.13%
2009-09-02,68.05,269.5,0.00%
2009-09-01,68.05,336.84,-2.73%
2009-08-31,69.96,276.97,-3.82%
2009-08-28,72.74,239.22,0.34%
2009-08-27,72.49,272.73,1.48%
2009-08-26,71.43,255.5,-0.86%
2009-08-25,72.05,324.4,-3.12%
2009-08-24,74.37,208.7,0.65%
2009-08-21,73.89,246.23,1.86%
2009-08-20,72.54,35.49,0.17%
2009-08-19,72.42,126.68,4.67%
2009-08-18,69.19,182.99,3.66%
2009-08-17,66.75,264.79,-1.13%
2009-08-14,67.51,320.14,-4.27%
2009-08-13,70.52,322.97,0.51%
2009-08-12,70.16,342.27,1.02%
2009-08-11,69.45,389.08,-1.63%
2009-08-10,70.6,304.09,-0.47%
2009-08-07,70.93,367.02,-1.40%
2009-08-06,71.94,328.67,-0.04%
2009-08-05,71.97,307.55,0.77%
2009-08-04,71.42,285.88,-0.22%
2009-08-03,71.58,323.46,3.07%
2009-07-31,69.45,400.84,3.75%
2009-07-30,66.94,344.22,5.67%
2009-07-29,63.35,342.41,-5.77%
2009-07-28,67.23,253.56,-1.68%
2009-07-27,68.38,245.18,0.48%
2009-07-24,68.05,217.27,1.33%
2009-07-23,67.16,321.63,2.69%
2009-07-22,65.4,319.99,1.05%
2009-07-21,64.72,32.22,1.16%
2009-07-20,63.98,125.15,0.66%
2009-07-17,63.56,186.32,2.48%
2009-07-16,62.02,250.04,0.78%
2009-07-15,61.54,279.73,3.39%
2009-07-14,59.52,305.95,-0.28%
2009-07-13,59.69,301.91,-0.33%
2009-07-10,59.89,264.75,-0.86%
2009-07-09,60.41,314.8,0.45%
2009-07-08,60.14,334.96,-4.43%
2009-07-07,62.93,262.36,-1.75%
2009-07-06,64.05,256.99,-4.02%
2009-07-02,66.73,243.25,-3.72%
2009-07-01,69.31,304.64,-0.83%
2009-06-30,69.89,331.55,-2.24%
2009-06-29,71.49,229.88,3.37%
2009-06-26,69.16,208.03,-1.52%
2009-06-25,70.23,254.94,2.27%
2009-06-24,68.67,242.86,-0.82%
2009-06-23,69.24,279.9,3.45%
2009-06-22,66.93,32.07,-3.77%
2009-06-19,69.55,115.71,-2.55%
2009-06-18,71.37,178.85,0.48%
2009-06-17,71.03,265.58,0.79%
2009-06-16,70.47,266.35,-0.21%
2009-06-15,70.62,242.21,-1.97%
2009-06-12,72.04,224.6,-0.88%
2009-06-11,72.68,314.79,1.89%
2009-06-10,71.33,346.25,1.89%
2009-06-09,70.01,316.88,2.82%
2009-06-08,68.09,289.28,-0.51%
2009-06-05,68.44,329.26,-0.54%
2009-06-04,68.81,304.67,4.07%
2009-06-03,66.12,322.37,-3.54%
2009-06-02,68.55,266.86,-0.04%
2009-06-01,68.58,234.08,3.42%
2009-05-29,66.31,261.37,1.89%
2009-05-28,65.08,281.44,2.57%
2009-05-27,63.45,261.89,1.60%
2009-05-26,62.45,267.13,1.26%
2009-05-22,61.67,186.3,1.02%
2009-05-21,61.05,237.41,-1.60%
2009-05-20,62.04,270.02,4.01%
2009-05-19,59.65,40.96,1.05%
2009-05-18,59.03,134.71,4.77%
2009-05-15,56.34,216.09,-3.89%
2009-05-14,58.62,260.46,1.03%
2009-05-13,58.02,311.8,-1.41%
2009-05-12,58.85,305.96,0.60%
2009-05-11,58.5,290.03,-0.22%
2009-05-08,58.63,291.82,3.39%
2009-05-07,56.71,377.83,0.66%
2009-05-06,56.34,334.3,4.64%
2009-05-05,53.84,234.31,-1.16%
2009-05-04,54.47,229.78,2.39%
2009-05-01,53.2,248.75,4.07%
2009-04-30,51.12,208.3,0.29%
2009-04-29,50.97,234.83,2.10%
2009-04-28,49.92,186.82,-0.44%
2009-04-27,50.14,265.29,-2.74%
2009-04-24,51.55,230.87,3.89%
2009-04-23,49.62,227.3,1.58%
2009-04-22,48.85,238.73,5.03%
2009-04-21,46.51,23.86,1.37%
2009-04-20,45.88,89.9,-8.84%
2009-04-17,50.33,137.02,0.70%
2009-04-16,49.98,196.96,1.48%
2009-04-15,49.25,228.06,-0.32%
2009-04-14,49.41,284.71,-1.28%
2009-04-13,50.05,290.46,-4.19%
2009-04-09,52.24,294.84,5.79%
2009-04-08,49.38,352.61,0.47%
2009-04-07,49.15,254.03,-3.72%
2009-04-06,51.05,228.98,-2.78%
2009-04-03,52.51,212.17,-0.25%
2009-04-02,52.64,270.27,8.78%
2009-04-01,48.39,234.22,-2.56%
2009-03-31,49.66,240.25,2.58%
2009-03-30,48.41,222.17,-7.58%
2009-03-27,52.38,181.17,-3.61%
2009-03-26,54.34,196.92,2.98%
2009-03-25,52.77,283.73,-2.24%
2009-03-24,53.98,212.79,0.33%
2009-03-23,53.8,229.89,5.37%
2009-03-20,51.06,25.55,-1.07%
2009-03-19,51.61,96.38,7.21%
2009-03-18,48.14,125.34,-2.07%
2009-03-17,49.16,214.93,3.82%
2009-03-16,47.35,240.08,2.38%
2009-03-13,46.25,221.03,-1.66%
2009-03-12,47.03,316.57,11.10%
2009-03-11,42.33,339.88,-7.39%
2009-03-10,45.71,289.16,-2.89%
2009-03-09,47.07,390.59,3.41%
2009-03-06,45.52,306.35,4.38%
2009-03-05,43.61,228.19,-3.90%
2009-03-04,45.38,319.76,8.96%
2009-03-03,41.65,241.54,3.74%
2009-03-02,40.15,245.23,-10.30%
2009-02-27,44.76,274.58,-1.02%
2009-02-26,45.22,287.2,6.40%
2009-02-25,42.5,323.43,6.36%
2009-02-24,39.96,238.19,3.95%
2009-02-23,38.44,285.91,-1.28%
2009-02-20,38.94,25.55,-1.37%
2009-02-19,39.48,82.55,14.04%
2009-02-18,34.62,73.86,-0.89%
2009-02-17,34.93,153.71,-6.88%
2009-02-13,37.51,281.71,10.39%
2009-02-12,33.98,326.18,-5.45%
2009-02-11,35.94,315.65,-4.29%
2009-02-10,37.55,359.67,-5.08%
2009-02-09,39.56,317.5,-1.52%
2009-02-06,40.17,518.38,-2.43%
2009-02-05,41.17,229.73,2.11%
2009-02-04,40.32,254.2,-1.13%
2009-02-03,40.78,244.62,1.75%
2009-02-02,40.08,263.65,-3.84%
2009-01-30,41.68,237.73,0.58%
2009-01-29,41.44,245.85,-1.71%
2009-01-28,42.16,291.42,1.39%
2009-01-27,41.58,308.44,-9.08%
2009-01-26,45.73,277.5,-1.59%
2009-01-23,46.47,269.76,6.41%
2009-01-22,43.67,317.57,0.28%
2009-01-21,43.55,276.26,12.42%
2009-01-20,38.74,28.52,6.11%
2009-01-16,36.51,97.98,3.14%
2009-01-15,35.4,179.93,-5.04%
2009-01-14,37.28,311.08,-1.32%
2009-01-13,37.78,340.62,0.51%
2009-01-12,37.59,272.83,-7.94%
2009-01-09,40.83,277.43,-2.09%
2009-01-08,41.7,312.49,-2.18%
2009-01-07,42.63,306.26,-12.25%
2009-01-06,48.58,331.31,-0.47%
2009-01-05,48.81,258.76,5.33%
2009-01-02,46.34,184.68,3.90%
