Date,Dia,Mês,Ano,Valor,Change %,Year-Month
2020-01-13,13,January,2020,117325.28,14.45586014068696,2020-1
2020-02-13,13,February,2020,115662.4,-1.41732455273067,2020-2
2020-03-13,13,March,2020,82677.91,-28.517902101287884,2020-3
2020-04-13,13,April,2020,78835.82,-4.647057478835636,2020-4
2020-05-13,13,May,2020,77772.2,-1.349158288706842,2020-5
2020-07-13,13,July,2020,98697.06,26.905320924443444,2020-7
2020-08-13,13,August,2020,100460.6,1.7868212082507995,2020-8
2020-10-13,13,October,2020,98502.82,-1.9488038096527327,2020-10
2020-11-13,13,November,2020,104723.0,6.314722766312664,2020-11
2020-01-14,14,January,2020,117632.4,12.327186959884639,2020-1
2020-02-14,14,February,2020,114380.71,-2.764280929403795,2020-2
2020-04-14,14,April,2020,79918.36,-30.129512222821486,2020-4
2020-05-14,14,May,2020,79010.81,-1.1355963761018106,2020-5
2020-07-14,14,July,2020,100440.23,27.12213683165632,2020-7
2020-08-14,14,August,2020,101353.45,0.9092173524493097,2020-8
2020-09-14,14,September,2020,100274.52,-1.0645222239598073,2020-9
2020-10-14,14,October,2020,99334.43,-0.9375163301704292,2020-10
2020-12-14,14,December,2020,114611.12,15.379048331983181,2020-12
2020-01-15,15,January,2020,116414.35,1.5733464606226821,2020-1
2020-04-15,15,April,2020,78831.46,-32.28372619011316,2020-4
2020-05-15,15,May,2020,77556.62,-1.6171716215835796,2020-5
2020-06-15,15,June,2020,92375.52,19.107201938403207,2020-6
2020-07-15,15,July,2020,101790.54,10.192115833285698,2020-7
2020-09-15,15,September,2020,100297.91,-1.4663739872094128,2020-9
2020-10-15,15,October,2020,99054.06,-1.2401554528903014,2020-10
2020-12-15,15,December,2020,116148.63,17.257818609353315,2020-12
2020-01-16,16,January,2020,116704.21,0.4783353880282615,2020-1
2020-03-16,16,March,2020,71168.05,-39.01843815231687,2020-3
2020-04-16,16,April,2020,77811.85,9.335368890955987,2020-4
2020-06-16,16,June,2020,93531.17,20.20170449616605,2020-6
2020-07-16,16,July,2020,100553.27,7.507764523848048,2020-7
2020-09-16,16,September,2020,99675.68,-0.872761273701006,2020-9
2020-10-16,16,October,2020,98309.12,-1.3710064481125217,2020-10
2020-11-16,16,November,2020,106429.92,8.260474714858601,2020-11
2020-12-16,16,December,2020,117857.35,10.737046499706103,2020-12
2020-01-17,17,January,2020,118478.3,0.5268657406602095,2020-1
2020-02-17,17,February,2020,115309.08,-2.6749370981859144,2020-2
2020-03-17,17,March,2020,74617.24,-35.28936316203372,2020-3
2020-04-17,17,April,2020,78990.29,5.86064292916757,2020-4
2020-06-17,17,June,2020,95547.29,20.960804169727698,2020-6
2020-07-17,17,July,2020,102888.25,7.6830645850866075,2020-7
2020-08-17,17,August,2020,99595.41,-3.2004043221650624,2020-8
2020-09-17,17,September,2020,100097.83,0.5044609987548521,2020-9
2020-11-17,17,November,2020,107248.63,7.1438112094937445,2020-11
2020-12-17,17,December,2020,118400.57,10.3982120797254,2020-12
2020-02-18,18,February,2020,114977.29,-2.8912698646636703,2020-2
2020-03-18,18,March,2020,66894.95,-41.81898877595741,2020-3
2020-05-18,18,May,2020,81194.29,21.375813869357852,2020-5
2020-06-18,18,June,2020,96125.24,18.389162587664742,2020-6
2020-08-18,18,August,2020,102065.35,6.179552841688607,2020-8
2020-09-18,18,September,2020,98289.71,-3.6992377922576036,2020-9
2020-11-18,18,November,2020,106119.09,7.965615118815572,2020-11
2020-12-18,18,December,2020,118023.67,11.218132383155567,2020-12
2020-02-19,19,February,2020,116517.59,-1.2760830094505682,2020-2
2020-03-19,19,March,2020,68331.8,-41.35494906820506,2020-3
2020-05-19,19,May,2020,80742.35,18.162188029585046,2020-5
2020-06-19,19,June,2020,96572.1,19.60526291345248,2020-6
2020-08-19,19,August,2020,100853.72,4.433599352193851,2020-8
2020-10-19,19,October,2020,98657.65,-2.177480414207833,2020-10
2020-11-19,19,November,2020,106669.9,8.121265811622314,2020-11
2020-01-20,20,January,2020,118861.63,11.42940042129974,2020-1
2020-02-20,20,February,2020,114586.24,-3.5969471392912955,2020-2
2020-03-20,20,March,2020,67069.36,-41.46822515513207,2020-3
2020-04-20,20,April,2020,78972.76,17.747895611349197,2020-4
2020-05-20,20,May,2020,81319.45,2.971518280480523,2020-5
2020-07-20,20,July,2020,104426.37,28.41499788795916,2020-7
2020-08-20,20,August,2020,101467.87,-2.833096659397427,2020-8
2020-10-20,20,October,2020,100539.83,-0.9146146459958149,2020-10
2020-11-20,20,November,2020,106042.48,5.473104539762996,2020-11
2020-01-21,21,January,2020,117026.04,10.357698160208994,2020-1
2020-02-21,21,February,2020,113681.42,-2.858013481443955,2020-2
2020-05-21,21,May,2020,83027.09,-26.96511883824112,2020-5
2020-07-21,21,July,2020,104309.74,25.63338062311953,2020-7
2020-08-21,21,August,2020,101521.29,-2.673240293763568,2020-8
2020-09-21,21,September,2020,96990.72,-4.462679699991989,2020-9
2020-10-21,21,October,2020,100552.44,3.6722276110539243,2020-10
2020-12-21,21,December,2020,115822.57,15.186235162468463,2020-12
2020-01-22,22,January,2020,118391.36,2.217866517726197,2020-1
2020-04-22,22,April,2020,80687.15,-31.84709593673052,2020-4
2020-05-22,22,May,2020,82173.21,1.8417554715961737,2020-5
2020-06-22,22,June,2020,95335.96,16.018298421103427,2020-6
2020-07-22,22,July,2020,104289.57,9.391639838734523,2020-7
2020-09-22,22,September,2020,97293.54,-6.708273895462424,2020-9
